Order	Main.Row	Main.Col	Sub.Row	Sub.Col	Series.Id	Spot.Type	Dilution	Net.Value	Raw.Value	Background.Value	Spot.X.Position	Spot.Y.Position	Original.Order
190	1	1	2	58	35	Sample	25	13786.693953	21039.011194	7252.317241	631698	49022	190
191	1	1	2	59	35	Sample	12.5	6768.723237	13551.366915	6782.643678	641858	49022	191
192	1	1	2	60	35	Sample	6.25	3788.174129	10650.840796	6862.666667	652018	49022	192
193	1	1	2	61	36	Sample	100	33393.876754	41439.223881	8045.347126	662686	49022	193
194	1	1	2	62	36	Sample	50	20482.50133	28456.926617	7974.425287	673100	49022	194
195	1	1	2	63	36	Sample	25	12300.282741	19728.848259	7428.565517	683514	49022	195
196	1	1	2	64	36	Sample	12.5	6337.041705	13419.216418	7082.174713	693928	49022	196
197	1	1	2	65	36	Sample	6.25	3009.478221	10410.531095	7401.052874	704088	49022	197
198	1	1	2	66	1062	PosCtrl	50	32047.748851	40847.916667	8800.167816	714502	49022	198
199	1	1	2	67	37	Sample	100	33861.920801	42627.819652	8765.898851	724916	48514	199
200	1	1	2	68	37	Sample	50	21750.634757	29673.427861	7922.793103	735584	48514	200
201	1	1	2	69	37	Sample	25	13656.947667	21296.779851	7639.832184	745744	48514	201
202	1	1	2	70	37	Sample	12.5	6637.237682	13773.633085	7136.395402	756158	48514	202
203	1	1	2	71	37	Sample	6.25	3584.295471	10661.773632	7077.478161	766064	48514	203
204	1	1	2	72	38	Sample	100	30171.877217	38275.987562	8104.110345	776986	48514	204
205	1	1	2	73	38	Sample	50	16643.518228	24300.058458	7656.54023	787400	48514	205
206	1	1	2	74	38	Sample	25	9157.241517	16500.21393	7342.972414	797814	48514	206
207	1	1	2	75	38	Sample	12.5	4470.644845	11721.651741	7251.006897	808228	48514	207
208	1	1	2	76	38	Sample	6.25	2150.159075	9540.021144	7389.862069	818134	48514	208
209	1	1	2	77	1063	PosCtrl	50	31798.466795	40905.804726	9107.337931	828802	48514	209
210	1	1	2	78	39	Sample	100	31256.745874	40279.589552	9022.843678	839470	49022	210
211	1	1	2	79	39	Sample	50	16907.544896	25255.273632	8347.728736	850138	49022	211
212	1	1	2	80	39	Sample	25	9553.722774	17405.936567	7852.213793	860552	49022	212
213	1	1	2	81	39	Sample	12.5	4717.871239	12002.105721	7284.234483	870712	49022	213
214	1	1	2	82	39	Sample	6.25	2835.741362	10316.681592	7480.94023	880872	49022	214
215	1	1	2	83	40	Sample	100	33405.857969	42174.067164	8768.209195	891540	49022	215
216	1	1	2	84	40	Sample	50	21114.666315	29735.222637	8620.556322	901954	49022	216
217	1	1	2	85	40	Sample	25	12653.033822	20848.491294	8195.457471	912368	49022	217
218	1	1	2	86	40	Sample	12.5	6409.731146	14089.652985	7679.921839	922782	49022	218
219	1	1	2	87	40	Sample	6.25	3149.801964	10654.041045	7504.23908	932688	49022	219
220	1	1	2	88	1064	PosCtrl	50	31934.550763	40783.169154	8848.618391	943356	49022	220
221	1	1	2	89	41	Sample	100	26580.488308	35195.088308	8614.6	954024	49022	221
222	1	1	2	90	41	Sample	50	13599.114068	21501.261194	7902.147126	964438	49022	222
223	1	1	2	91	41	Sample	25	7807.364351	15283.014925	7475.650575	974852	49022	223
224	1	1	2	92	41	Sample	12.5	3155.535263	10484.404229	7328.868966	985266	49022	224
225	1	1	2	93	41	Sample	6.25	1564.069772	9150.798507	7586.728736	994918	49022	225
226	1	1	2	94	42	Sample	100	33791.099545	42425.812189	8634.712644	1005840	49022	226
227	1	1	2	95	42	Sample	50	19626.96279	27713.539801	8086.577011	1016254	49022	227
228	1	1	2	96	42	Sample	25	10416.521264	17888.916667	7472.395402	1026668	49022	228
229	1	1	2	97	42	Sample	12.5	5732.44662	12863.356965	7130.910345	1037082	49022	229
230	1	1	2	98	42	Sample	6.25	2809.295059	10175.131841	7365.836782	1046988	49022	230
231	1	1	2	99	1065	PosCtrl	50	31931.41411	40767.807214	8836.393103	1057910	49022	231
232	1	1	2	100	43	Sample	100	34431.650875	43218.322139	8786.671264	1068324	49022	232
233	1	1	2	101	43	Sample	50	21103.851896	28967.350746	7863.498851	1078738	49022	233
234	1	1	2	102	43	Sample	25	12681.598499	20034.05597	7352.457471	1089152	49022	234
235	1	1	2	103	43	Sample	12.5	6317.642194	13357.541045	7039.898851	1099566	49022	235
236	1	1	2	104	43	Sample	6.25	3631.400206	10538.487562	6907.087356	1109472	48768	236
237	1	1	2	105	44	Sample	100	25968.749811	33560.747512	7591.997701	1120140	49022	237
238	1	1	2	106	44	Sample	50	13438.017679	20757.702736	7319.685057	1130808	49022	238
239	1	1	2	107	44	Sample	25	7009.94964	13998.2301	6988.28046	1141222	49022	239
240	1	1	2	108	44	Sample	12.5	3196.346612	9810.114428	6613.767816	1151636	49022	240
241	1	1	2	109	44	Sample	6.25	1466.176265	8339.399254	6873.222989	1161288	49276	241
242	1	1	2	110	1066	PosCtrl	50	31699.72883	40156.501244	8456.772414	1172210	49022	242
243	1	1	2	111	45	Sample	100	27083.593163	35095.197761	8011.604598	1182370	49022	243
244	1	1	2	112	45	Sample	50	13289.073375	20506.997512	7217.924138	1193038	49022	244
245	1	1	2	113	45	Sample	25	7430.242194	14126.541045	6696.298851	1203452	49022	245
246	1	1	2	114	45	Sample	12.5	2919.637125	9344.701493	6425.064368	1213866	49022	246
247	1	1	2	115	45	Sample	6.25	1949.633316	8556.681592	6607.048276	1223264	49022	247
248	1	1	2	116	46	Sample	100	34467.538609	42257.660448	7790.121839	1234186	48768	248
249	1	1	2	117	46	Sample	50	22336.383548	29878.146766	7541.763218	1244854	48768	249
250	1	1	2	118	46	Sample	25	12082.827612	19099.560945	7016.733333	1255268	48768	250
251	1	1	2	119	46	Sample	12.5	6407.045582	13210.50995	6803.464368	1265682	48768	251
252	1	1	2	120	46	Sample	6.25	3504.080477	10372.485075	6868.404598	1275588	48768	252
253	1	1	2	121	1067	PosCtrl	50	31323.188523	39344.151741	8020.963218	1286256	48768	253
254	1	1	2	122	47	Sample	100	35998.09222	43950.685323	7952.593103	1296924	48768	254
255	1	1	2	123	47	Sample	50	24487.525648	31745.353234	7257.827586	1307338	48768	255
256	1	1	2	124	47	Sample	25	15536.333719	22182.414179	6646.08046	1317752	48768	256
257	1	1	2	125	47	Sample	12.5	8628.793284	15089.926617	6461.133333	1328166	48768	257
258	1	1	2	126	47	Sample	6.25	4857.32171	11345.86194	6488.54023	1338326	48768	258
259	1	1	2	127	48	Sample	100	26654.601458	33663.564677	7008.963218	1348740	48768	259
260	1	1	2	128	48	Sample	50	12731.875982	19441.728856	6709.852874	1359154	48768	260
261	1	1	2	129	48	Sample	25	6838.77563	13303.784826	6465.009195	1369568	48768	261
262	1	1	2	130	48	Sample	12.5	3259.580906	9346.11194	6086.531034	1379982	48768	262
263	1	1	2	131	48	Sample	6.25	1757.63016	7991.427861	6233.797701	1389888	49022	263
264	1	1	2	132	1068	PosCtrl	50	31354.417301	38536.364428	7181.947126	1400810	48768	264
265	1	1	3	1	49	Sample	100	27966.794545	34540.412935	6573.618391	39116	59182	265
266	1	1	3	2	49	Sample	50	15754.252059	22138.458955	6384.206897	49530	59182	266
267	1	1	3	3	49	Sample	25	9323.601252	15173.077114	5849.475862	59944	58928	267
268	1	1	3	4	49	Sample	12.5	4826.385075	10400.985075	5574.6	70358	59182	268
269	1	1	3	5	49	Sample	6.25	1949.180666	7516.320896	5567.14023	80518	59182	269
270	1	1	3	6	50	Sample	100	22835.095479	28951.182836	6116.087356	90932	59182	270
271	1	1	3	7	50	Sample	50	10414.826428	16212.424129	5797.597701	101600	58928	271
272	1	1	3	8	50	Sample	25	4964.759744	10542.939055	5578.17931	111760	59182	272
273	1	1	3	9	50	Sample	12.5	2723.488463	8204.120647	5480.632184	122174	59182	273
274	1	1	3	10	50	Sample	6.25	1533.364359	7202.424129	5669.05977	132334	58928	274
275	1	1	3	11	1057	PosCtrl	25	21368.19023	28175.916667	6807.726437	142748	59182	275
276	1	1	3	12	51	Sample	100	32278.790359	39329.054726	7050.264368	153416	59182	276
277	1	1	3	13	51	Sample	50	16992.356408	23458.09204	6465.735632	164084	59182	277
278	1	1	3	14	51	Sample	25	10281.649451	16544.060945	6262.411494	174244	59182	278
279	1	1	3	15	51	Sample	12.5	5808.383368	11943.553483	6135.170115	184658	59182	279
280	1	1	3	16	51	Sample	6.25	2554.064102	8693.314677	6139.250575	194818	59182	280
