Order	Main.Row	Main.Col	Sub.Row	Sub.Col	Series.Id	Spot.Type	Dilution	Net.Value	Raw.Value	Background.Value	Spot.X.Position	Spot.Y.Position	Original.Order
4113	1	1	32	21	748	Sample	6.25	146.937116	7196.792289	7049.855172	246126	359156	4113
4114	1	1	32	22	1118	PosCtrl	50	5947.972114	13489.344527	7541.372414	257556	358902	4114
4115	1	1	32	23	749	Sample	100	10183.109693	17864.567164	7681.457471	268986	358902	4115
4116	1	1	32	24	749	Sample	50	3213.815131	10569.502488	7355.687356	279654	359156	4116
4117	1	1	32	25	749	Sample	25	1581.732527	8988.868159	7407.135632	289814	359156	4117
4118	1	1	32	26	749	Sample	12.5	344.127975	7646.085821	7301.957845	301498	359156	4118
4119	1	1	32	27	749	Sample	6.25	191.956193	7178.528607	6986.572414	310642	359156	4119
4120	1	1	32	28	750	Sample	100	6353.859976	13587.154229	7233.294253	320802	359156	4120
4121	1	1	32	29	750	Sample	50	1928.144021	9231.201493	7303.057471	331470	359156	4121
4122	1	1	32	30	750	Sample	25	900.993404	8007.655473	7106.662069	341630	359156	4122
4123	1	1	32	31	750	Sample	12.5	262.639377	7373.31592	7110.676543	353568	359410	4123
4124	1	1	32	32	750	Sample	6.25	0.920985	7129.340796	7128.419811	361950	358902	4124
4125	1	1	32	33	1119	PosCtrl	50	4742.937373	12243.401741	7500.464368	372364	358902	4125
4126	1	1	32	34	751	Sample	100	17161.274009	25107.61194	7946.337931	383032	358648	4126
4127	1	1	32	35	751	Sample	50	6467.530237	14138.610697	7671.08046	393700	358902	4127
4128	1	1	32	36	751	Sample	25	2854.143369	10344.435323	7490.291954	404114	358902	4128
4129	1	1	32	37	751	Sample	12.5	1219.151167	8596.401741	7377.250575	414274	358902	4129
4130	1	1	32	38	751	Sample	6.25	551.718031	7489.9801	6938.262069	424180	359156	4130
4131	1	1	32	39	752	Sample	100	3856.054701	10833.493781	6977.43908	435102	358902	4131
4132	1	1	32	40	752	Sample	50	1039.969163	8130.245025	7090.275862	445770	359156	4132
4133	1	1	32	41	752	Sample	25	465.843266	7376.358209	6910.514943	455676	358902	4133
4134	1	1	32	42	752	Sample	12.5	204.97652	7094.968905	6889.992386	468884	357886	4134
4135	1	1	32	43	752	Sample	6.25	30.966973	7089.715174	7058.748201	477012	358902	4135
4136	1	1	32	44	1120	PosCtrl	50	4627.462995	11937.19403	7309.731034	486664	358902	4136
4137	1	1	32	45	753	Sample	100	9908.592443	17550.824627	7642.232184	497332	358902	4137
4138	1	1	32	46	753	Sample	50	3635.188574	10892.940299	7257.751724	508000	358648	4138
4139	1	1	32	47	753	Sample	25	1434.278907	8355.267413	6920.988506	518160	358902	4139
4140	1	1	32	48	753	Sample	12.5	541.488746	7570.624378	7029.135632	529844	358902	4140
4141	1	1	32	49	753	Sample	6.25	-179.097367	7443.792289	7622.889655	539750	358902	4141
4142	1	1	32	50	754	Sample	100	23552.027741	31342.699005	7790.671264	549148	358902	4142
4143	1	1	32	51	754	Sample	50	10410.218545	17781.365672	7371.147126	559562	358902	4143
4144	1	1	32	52	754	Sample	25	4762.6652	11949.026119	7186.36092	569976	358902	4144
4145	1	1	32	53	754	Sample	12.5	1878.630125	8710.457711	6831.827586	580390	358902	4145
4146	1	1	32	54	754	Sample	6.25	673.599039	7335.835821	6662.236782	590296	359664	4146
4147	1	1	32	55	1121	PosCtrl	50	4064.890015	10895.5199	6830.629885	600710	358902	4147
4148	1	1	32	56	755	Sample	100	14042.037777	21372.800995	7330.763218	611632	358648	4148
4149	1	1	32	57	755	Sample	50	5294.657626	12098.699005	6804.041379	622300	358648	4149
4150	1	1	32	58	755	Sample	25	2024.653937	8711.741294	6687.087356	632714	358648	4150
4151	1	1	32	59	755	Sample	12.5	953.52153	7448.935323	6495.413793	642874	358648	4151
